id,T
1000277,
1000278,
1000279,
1000280,
1000281,
1000282,
1000283,
1000284,
1000285,
1000286,
1000287,
1000288,
1000289,
1000290,
1000291,
1000292,
1000293,
1000294,
1000295,
1000296,
1000297,
1000298,
1000299,
1000300,
1000301,
1000302,
1000303,
1000304,
1000305,
1000306,
1000307,
1000308,
1000309,
1000310,
1000311,
1000312,
1000313,
1000314,
1000315,
1000316,
1000317,
1000318,
1000319,
1000320,
1000321,
1000322,
1000323,
1000324,
1000325,
1000326,
1000327,
1000328,
1000329,
1000330,
1000331,
1000332,
1000333,
1000334,
1000335,
1000336,
1000337,
1000338,
1000339,
1000340,
1000341,
1000342,
1000343,
1000344,
1000345,
1000346,
1000347,
1000348,
1000349,
1000350,
1000351,
1000352,
1000353,
1000354,
1000355,
1000356,
1000357,
1000358,
1000359,
1000360,
1000361,
1000362,
1000363,
1000364,
1000365,
1000366,
1000367,
1000368,
1000369,
1000370,
1000371,
1000372,
1000373,
1000374,
1000375,
1000376,
1000377,
1000378,
1000379,
1000380,
1000381,
1000382,
1000383,
1000384,
1000385,
1000386,
1000387,
1000388,
1000389,
1000390,
1000391,
1000392,
1000393,
1000394,
1000395,
1000396,
1000397,
1000398,
1000399,
1000400,
1000401,
1000402,
1000403,
1000404,
1000405,
1000406,
1000407,
1000408,
1000409,
1000410,
1000411,
1000412,
1000413,
1000414,
1000415,
1000416,
1000417,
1000418,
1000419,
1000420,
1000421,
1000422,
1000423,
1000424,
1000425,
1000426,
1000427,
1000428,
1000429,
1000430,
1000431,
1000432,
1000433,
1000434,
1000435,
1000436,
1000437,
1000438,
1000439,
1000440,
1000441,
1000442,
1000443,
1000444,
1000445,
1000446,
1000447,
1000448,
1000449,
1000450,
1000451,
1000452,
1000453,
1000454,
1000455,
1000456,
1000457,
1000458,
1000459,
1000460,
1000461,
1000462,
1000463,
1000464,
1000465,
1000466,
1000467,
1000468,
1000469,
1000470,
1000471,
1000472,
1000473,
1000474,
1000475,
1000476,
1000477,
1000478,
1000479,
1000480,
1000481,
1000482,
1000483,
1000484,
1000485,
1000486,
1000487,
1000488,
1000489,
1000490,
1000491,
1000492,
1000493,
1000494,
1000495,
1000496,
1000497,
1000498,
1000499,
1000500,
1000501,
1000502,
1000503,
1000504,
1000505,
1000506,
1000507,
1000508,347.65
1000509,383.15
1000510,399.15
1001000,
1001001,
1001002,
1001003,
1001004,
1001005,
1001006,
1001007,
1001008,
1001009,
1001010,
1001011,
1001012,
1001013,
1001014,
1001015,
1001016,
1001017,
1001018,
1001019,
1001020,
1001021,
1001022,
1001023,
1001024,
1001025,
1001026,
1001027,
1001028,
1001029,
1001030,
1001031,
1001032,
1001033,
1001034,
1001035,
1001036,
1001037,
1001038,
1001039,
1001040,
1001041,
1001042,
1001043,
1001044,
1001045,
1001046,
1001047,
1001048,
1001049,
1001050,
1001051,
1001052,
1001053,
1001054,
1001055,
1001056,
1001057,
1001058,
1001059,
1001060,
1001061,
1001062,
1001063,
1001064,
1001065,
1001066,
1001067,
1001068,
1001069,
1001070,
1001071,
1001072,
1001073,
1001074,
1001075,
1001076,
1001077,
1001078,
1001079,
1001080,
1001081,
1001082,
1001083,
1001084,
1001085,
1001086,
1001087,
1001088,
1001089,
1001090,
1001091,
1001092,
1001093,
1001094,
1001095,
1001096,
1001097,
1001098,
1001099,
1001100,
1001101,
1001102,
1001103,
1001104,
1001105,
1001106,
1001107,
1001108,
1001109,
1001110,
1001111,
1001112,
1001113,
1001114,
1001115,
1001116,
1001117,
1001118,
1001119,
1001120,
1001121,
1001122,
1001123,
1001124,
1001125,
1001126,
1001127,
1001128,
1001129,
1001130,
1001131,
1001132,
1001133,
1001134,
1001135,
1001136,
1001137,
1001138,
1001139,
1001140,
1001141,
1001142,
1001143,
1001144,
1001145,
1001146,
1001147,
1001148,
1001149,
1001150,
1001151,
1001152,
1001153,
1001154,
1001155,
1001156,
1001157,
1001158,
1001159,
1001160,
1001161,
1001162,
1001163,
1001164,
1001165,
1001166,
1001167,
1001168,
1001169,
1001170,
1001171,
1001172,
1001173,
1001174,
1001175,
1001176,
1001177,
1001178,
1001179,
1001180,
1001181,
1001182,
1001183,
1001184,
1001185,
1001186,
1001187,
1001188,
1001189,
1001190,
1001191,
1001192,
1001193,
1001194,
1001195,
1001196,
1001197,
1001198,
1001199,
1001200,
1001201,
1001202,
1001203,
1001204,
1001205,
1001206,
1001207,
1001208,
1001209,
1001210,
1001211,
1001212,
1001213,
1001214,
1001215,
1001216,
1001217,
1001218,
1001219,
1001220,
1001221,
1001222,
1001223,
1001224,
1001225,
1001226,
1001227,
1001228,
1001229,
1001230,
1001231,
1001232,
1001233,
1001234,
1001235,
1001236,
1001237,
1001238,
1001239,
1001240,
1001241,
1001242,
1001243,
1001244,
1001245,
1001246,
1001247,
1001248,
1001249,
1001250,
1001251,
1001252,
1001253,
1001254,
1001255,
1001256,
1001257,
1001258,
1001259,
1001260,
1001261,
1001262,
1001263,
1001264,
1001265,
1001266,
1001267,
1001268,
1001269,
1001270,
1001271,
1001272,
1001273,
1001274,
1001275,
1001276,
1001277,
1001278,
1001279,
1001280,
1001281,
1001282,
1001283,
1001284,
1001285,
1001286,
1001287,
1001288,
1001289,
1001290,
1001291,
1001292,
1001293,
1001294,
1001295,
1001296,
1001297,
1001298,
1001299,
1001300,
1001301,
1001302,
1001303,
1001304,
1001305,
1001306,
1001307,
1001308,
1001309,
1001310,
1001311,
1001312,
1001313,
1001314,
1001315,
1001316,
1001317,
1001318,
1001319,
1001320,
1001321,
1001322,
1001323,
1001324,
1001325,
1001326,
1001327,
1001328,
1001329,
1001330,
1001331,
1001332,
1001333,
1001334,
1001335,
1001336,
1001337,
1001338,
1001339,
1001340,
1001341,
1001342,
1001343,
1001344,
1001345,
1001346,
1001347,
1001348,
1001349,
1001350,
1001351,
1001352,
1001353,
1001354,
1001355,
1001356,
1001357,
1001358,
1001359,
1001360,
1001361,
1001362,
1001363,
1001364,
1001365,
1001366,
1001367,
1001368,
1001369,
1001370,
1001371,
1001372,
1001373,
1001374,
1001375,
1001376,
1001377,
1001378,
1001379,
1001380,
1001381,
1001382,
1001383,
1001384,
1001385,
1001386,
1001387,
1001388,
1001389,
1001390,
1001391,
1001392,
1001393,
1001394,
1001395,
1001396,
1001397,
1001398,
1001399,
1001400,
1001401,
1001402,
1001403,
1001404,
1001405,
1001406,
1001407,
1001408,
1001409,
1001410,
1001411,
1001412,
1001413,
1001414,
1001415,
1001416,
1001417,
1001418,
1001419,
1001420,
1001421,
1001422,
1001423,
1001424,
1001425,
1001426,
1001427,
1001428,
1001429,
1001430,
1001431,
1001432,
1001433,
1001434,
1001435,
1001436,
1001437,
1001438,
1001439,
1001440,
1001441,
1001442,
1001443,
1001444,
1001445,
1001446,
1001447,
1001448,
1001449,
1001450,
1001451,
1001452,
1001453,
1001454,
1001455,
1001456,
1001457,
1001458,
1001459,
1001460,
1001461,
1001462,
1001463,
1001464,
1001465,
1001466,
1001467,
1001468,
1001469,
1001470,
1001471,
1001472,
1001473,
1001474,
1001475,
1001476,
1001477,
1001478,
1001479,
1001480,
1001481,
1001482,
1001483,
1001484,
1001485,
1001486,
1001487,
1001488,
1001489,
1001490,
1001491,
1001492,
1001493,
1001494,
1001495,
1001496,
1001497,
1001498,
1001499,
1001500,
1001501,
1001502,
1001503,
1001504,
1001505,
1001506,
1001507,
1001508,
1001509,
1001510,
1001511,
1001512,
1001513,
1001514,
1001515,
1001516,
1001517,
1001518,
1001519,
1001520,
1001521,
1001522,
1001523,
1001524,
1001525,
1001526,
1001527,
1001528,
1001529,
1001530,
1001531,
1001532,
1001533,
1001534,
1001535,
1001536,
1001537,
1001538,
1001539,
1001540,
1001541,
1001542,
1001543,
1001544,
1001545,
1001546,
1001547,
1001548,
1001549,
1001550,
1001551,
1001552,
1001553,
1001554,
1001555,
1001556,
1001557,
1001558,
1001559,
1001560,
1001561,
1001562,
1001563,
1001564,
1001565,
1001566,
1001567,
1001568,
1001569,
1001570,
1001571,
1001572,
1001573,
1001574,
1001575,
1001576,
1001577,
1001578,
1001579,
1001580,
1001581,
1001582,
1001583,
1001584,
1001585,
1001586,
1001587,
1001588,
1001589,
1001590,
1001591,
1001592,
1001593,
1001594,
1001595,
1001596,
1001597,
1001598,
1001599,
1001600,
1001601,
1001602,
1001603,
1001604,
1001605,
1001606,
1001607,
1001608,
1001609,
1001610,
1001611,
1001612,
1001613,
1001614,
1001615,
1001616,
1001617,
1001618,
1001619,
1001620,
1001621,
1001622,
1001623,
1001624,
1001625,
1001626,
1001627,
1001628,
1001629,
1001630,
1001631,
1001632,
1001633,
1001634,
1001635,
1001636,
1001637,
1001638,
1001639,
1001640,
1001641,
1001642,
1001643,
1001644,
1001645,
1001646,
1001647,
1001648,
1001649,
1001650,
1001651,
1001652,
1001653,
1001654,
1001655,
1001656,
1001657,
1001658,
1001659,
1001660,
1001661,
1001662,
1001663,
1001664,
1001665,
1001666,
1001667,
1001668,
1001669,
1001670,
1001671,
1001672,
1001673,
1001674,
1001675,
1001676,
1001677,
1001678,
1001679,
1001680,
1001681,
1001682,
1001683,
1001684,
1001685,
1001686,
1001687,
1001688,
1001689,
1001690,
1001691,
1001692,
1001693,
1001694,
1001695,
1001696,
1001697,
1001698,
1001699,
1001700,
1001701,
1001702,
1001703,
1001704,
1001705,
1001706,
1001707,
1001708,
1001709,
1001710,
1001711,
1001712,
1001713,
1001714,
1001715,
1001716,
1001717,
1001718,
1001719,
1001720,
1001721,
1001722,
1001723,
1001724,
1001725,
1001726,
1001727,
1001728,
1001729,
1001730,
1001731,
1001732,
1001733,
1001734,
1001735,
1001736,
1001737,
1001738,
1001739,
1001740,
1001741,
1001742,
1001743,
1001744,
1001745,
1001746,
1001747,
1001748,
1001749,
1001750,
1001751,
1001752,
1001753,
1001754,
1001755,
1001756,
1001757,
1001758,
1001759,
1001760,
1001761,
1001762,
1001763,
1001764,
1001765,
1001766,
1001767,
1001768,
1001769,
1001770,
1001771,
1001772,
1001773,
1001774,
1001775,
1001776,
1001777,
1001778,
1001779,
1001780,
1001781,
1001782,
1001783,
1001784,
1001785,
1001786,
1001787,
1001788,
1001789,
1001790,
1001791,
1001792,
1001793,
1001794,
1001795,
1001796,
1001797,
1001798,
1001799,
1001800,
1001801,
1001802,
1001803,
1001804,
1001805,
1001806,
1001807,
1001808,
1001809,
1001810,
1001811,
1001812,
1001813,
1001814,
1001815,
1001816,
1001817,
1001818,
1001819,
1001820,
1001821,
1001822,
1001823,
1001824,
1001825,
1001826,
1001827,
1001828,
1001829,
1001830,
1001831,
1001832,
1001833,
1001834,
1001835,
1001836,
1001837,
1001838,
1001839,
1001840,
1001841,
1001842,
1001843,
1001844,
1001845,
1001846,
1001847,
1001848,
1001849,
1001850,
1001851,
1001852,
1001853,
1001854,
1001855,
1001856,
1001857,
1001858,
1001859,
1001860,
1001861,
1001862,
1001863,
1004000,
1004001,
1004002,
1004003,
1004004,
1004005,
1004006,
1004007,
1004008,
1004009,
1004010,
1004011,
1004012,
1004013,
1004014,
1004015,
1004016,
1004017,
1004018,
1004019,
1004020,
1004021,
1004022,
1004023,
1004024,
1004025,
1004026,
1004027,
1004028,
1004029,
1004030,
1004031,
1004032,
1004033,
1004034,
1004035,
1004036,
1004037,
1004038,
1004039,
1004040,
1004041,
1004042,
1004043,
1004044,
1004045,
1004046,
1004047,
1004048,
1004049,
1004050,
1004051,
1004052,
1004053,
1004054,
1004055,
1004056,
1004057,
1004058,
1004059,
1004060,
1004061,
1004062,
1004063,
1004064,
1004065,
1004066,
1004067,
1004068,
1004069,
1004070,
1004071,
1004072,
1004073,
1004074,
1004075,
1004076,
1004077,
1004078,
1004079,
1004080,
1004081,
1004082,
1004083,
1004084,
1004085,
1004086,
1004087,
1004088,
1004089,
1004090,
1004091,
1004092,
1004093,
1004094,
1004095,
1004096,
1004097,
1004098,
1004099,
1004100,
1004101,
1004102,
1004103,
1004104,
1004105,
1004106,
1004107,
1004108,
1004109,
1004110,
1004111,
1004112,
1004113,
1004114,
1004115,
1004116,
1004117,
1004118,
1004119,
1004120,
1004121,
1004122,
1004123,
1004124,
1004125,
1004126,
1004127,
1004128,
1004129,
1004130,
1004131,
1004132,
1004133,
1004134,
1004135,
1004136,
1004137,
1004138,
1004139,
1004140,
1004141,
1004142,
1004143,
1004144,
1004145,
1004146,
1004147,
1004148,
1004149,
1004150,
1004151,
1004152,
1005000,
1005001,
1005002,
1005003,
1005004,
1005005,
1005006,
1005007,
1005008,
1005009,
1005010,
1005011,
1005012,
1005013,
1005014,
1005015,
1005016,
1005017,
1005018,
1005019,
1005020,
1005021,
1005022,
1005023,
1005024,
1005025,
1005026,
1005027,
1005028,
1005029,
1005030,
1005031,
1005032,
1005033,
1005034,
1005035,
1005036,
1005037,
1005038,
1005039,
1005040,
1005041,
1005042,
1005043,
1005044,
1005045,
1005046,
1005047,
1005048,
1005049,
1005050,
1005051,
1005052,
1005053,
1005054,
1005055,
1005056,
1005057,
1005058,
1005059,
1006000,
1006001,
1006002,
1006003,
1006004,
1006005,
1006006,
1006007,
1006008,
1006009,
1006010,
1006011,
1006012,
1006013,
1006014,
1006015,
1006016,
1006017,
1006018,
1006019,
1006020,
1006021,
1006022,
1006023,
1006024,
1006025,
1006026,
1006027,
1006028,
1006029,
1006030,
1006031,
1006032,
1006033,
1006034,
1006035,
1006036,
1006037,
1006038,
1006039,
1006040,
1006041,
1006042,
1006043,
1006044,
1006045,
1006046,
1006047,
1006048,
1006049,
1006050,
1006051,
1006052,
1006053,
1006054,
1006055,
1006056,
1006057,
1006058,
1006059,
1006060,
1006061,
1006062,
1006063,
1006064,
1006065,
1006066,
1006067,
1006068,
1006069,
1006070,
1006071,
1006072,
1006073,
1006074,
1006075,
1006076,
1006077,
1006078,
1006079,
1006080,
1006081,
1006082,
1006083,
1006084,
1006085,
1006086,
1006087,
1006088,
1006089,
1006090,
1006091,
1006092,
1006093,
1006094,
1006095,
1006096,
1006097,
1006098,
1006099,
1006100,
1006101,
1006102,
1006103,
1006104,
1006105,
1006106,
1006107,
1006108,
1006109,
1006110,
1006111,
1006112,
1006113,
1006114,
1006115,
1006116,
1006117,
1006118,
1006119,
1006120,
1006121,
1006122,
1006123,
1006124,
1006125,
1006126,
1006127,
1006128,
1006129,
1006130,
1006131,
1006132,
1006133,
1006134,
1006135,
1006136,
1006137,
1006138,
1006139,
1006140,
1006141,
1006142,
1006143,
1006144,
1006145,
1006146,
1006147,
1006148,
1006149,
1006150,
1006151,
1006152,
1006153,
1006154,
1006155,
1006156,
1006157,
1006158,
1006159,
1006160,
1006161,
1006162,
1006163,
1006164,
1006165,
1006166,
1006167,
1006168,
1006169,
1006170,
1006171,
1006172,
1006173,
1006174,
1006175,
1006176,
1006177,
1006178,
1006179,
1006180,
1006181,
1006182,
1006183,
1006184,
1006185,
1006186,
1006187,
1006188,
1006189,
1006190,
1006191,
1006192,
1007000,
1007001,
1007002,
1007003,
1007004,
1007005,
1007006,
1007007,
1007008,
1007009,
1007010,
1007011,
1007012,
1007013,
1007014,
1007015,
1007016,
1007017,
1007018,
1007019,
1007020,
1007021,
1007022,
1007023,
1007024,
1007025,
1007026,
1007027,
1007028,
1007029,
1007030,
1007031,
1007032,
1007033,
1007034,
1007035,
1007036,
1007037,
1007038,
1007039,
1007040,
1007041,
1007042,
1007043,
1007044,
1007045,
1007046,
1007047,
1007048,
1007049,
1007050,
1007051,
1007052,
1007053,
1007054,
1007055,
1007056,
1007057,
1007058,
1007059,
1007060,
1007061,
1007062,
1007063,
1007064,
1007065,
1007066,
1007067,
1007068,
1007069,
1007070,
1007071,
1007072,
1007073,
1007074,
1007075,
1007076,
1007077,
1007078,
1007079,
1007080,
1007081,
1007082,
1007083,
1007084,
1007085,
1007086,
1007087,
1007088,
1007089,
1007090,
1007091,
1007092,
1007093,
1007094,
1007095,
1007096,
1007097,
1007098,
1007099,
1007100,
1007101,
1007102,
1007103,
1007104,
1007105,
1007106,
1007107,
1007108,
1007109,
1007110,
1007111,
1007112,
1007113,
1007114,
1007115,
1007116,
1007117,
1007118,
1007119,
1007120,
1007121,
1007122,
1007123,
1007124,
1007125,
1007126,
1007127,
1007128,
1007129,
1007130,
1007131,
1007132,
1007133,
1007134,
1007135,
1007136,
1007137,
1007138,
1007139,
1007140,
1007141,
1007142,
1007143,
1007144,
1007145,
1007146,
1007147,
1007148,
1007149,
1007150,
1007151,
1007152,
1007153,
1007154,
1007155,
1007156,
1007157,
1007158,
1007159,
1007160,
1007161,
1007162,
1007163,
1007164,
1007165,
1007166,
1007167,
1007168,
1007169,
1007170,
1007171,
1007172,
1007173,
1007174,
1007175,
1007176,
1007177,
1007178,
1007179,
1007180,
1007181,
1007182,
1007183,
1007184,
1007185,
1007186,
1007187,
1007188,
1007189,
1007190,
1007191,
1007192,
1007193,
1007194,
1007195,
1007196,
1007197,
1007198,
1007199,
1007200,
1007201,
1007202,
1007203,
1007204,
1007205,
1007206,
1007207,
1007208,
1007209,
1007210,
1007211,
1007212,
1007213,
1007214,
1007215,
1007216,
1007217,
1007218,
1007219,
1007220,
1007221,
1007222,
1007223,
1007224,
1007225,
1007226,
1007227,
1007228,
1007229,
1007230,
1007231,
1007232,
1007233,
1007234,
1007235,
1007236,
1007237,
1007238,
1007239,
1007240,
1007241,
1007242,
1007243,
1007244,
1007245,
1007246,
1007247,
1007248,
1007249,
1007250,
1007251,
1007252,
1007253,
1007254,
1007255,
1007256,
1007257,
1007258,
1007259,
1007260,
1007261,
1007262,
1007263,
1007264,
1007265,
1007266,
1008000,
1008001,
1008002,
1008003,
1008004,
1008005,
1008006,
1008007,
1008008,
1008009,
1008010,
1008011,
1008012,
1008013,
1008014,
1008015,
1008016,
1008017,
1008018,
1008019,
1008020,
1008021,
1008022,
1008023,
1008024,
1008025,
1008026,
1008027,
1008028,
1008029,
1008030,
1008031,
1008032,
1008033,
1008034,
1008035,
1008036,
1008037,
1008038,
1008039,
1008040,
1008041,
1008042,
1008043,
1008044,
1008045,
1008046,
1008047,
1008048,
1008049,
1008050,
1008051,
1008052,
1008053,
1008054,
1008055,
1008056,
1008057,
1008058,
1008059,
1008060,
1008061,
1008062,
1008063,
1008064,
1008065,
1008066,
1008067,
1008068,
1008069,
1008070,
1008071,
1008072,
1008073,
1008074,
1008075,
1008076,
1008077,
1008078,
1008079,
1008080,
1008081,
1008082,
1008083,
1008084,
1008085,
1008086,
1008087,
1008088,
1008089,
1008090,
1008091,
1008092,
1008093,
1008094,
1008095,
1008096,
1008097,
1008098,
1008099,
1008100,
1008101,
1008102,
1008103,
1008104,
1008105,
1008106,
1008107,
1008108,
1008109,
1008110,
1008111,
1008112,
1008113,
1008114,
1008115,
1008116,
1008117,
1008118,
1008119,
1008120,
1008121,
1008122,
1008123,
1008124,
1008125,
1008126,
1008127,
1008128,
1008129,
1008130,
1008131,
1008132,
1008133,
1008134,
1008135,
1008136,
1008137,
1008138,
1008139,
1008140,
1008141,
1008142,
1008143,
1008144,
1008145,
1008146,
1008147,
1008148,
1008149,
1008150,
1008151,
1008152,
1008153,
1008154,
1008155,
1008156,
1008157,
1008158,
1008159,
1008160,
1008161,
1008162,
1008163,
1008164,
1008165,
1008166,
1008167,
1008168,
1008169,
1008170,
1008171,
1008172,
1008173,
1008174,
1008175,
1008176,
1008177,
1008178,
1008179,
1008180,
1008181,
1008182,
1008183,
1008184,
1008185,
1008186,
1008187,
1008188,
1008189,
1008190,
1008191,
1008192,
1008193,
1008194,
1008195,
1008196,
1008197,
1008198,
1008199,
1008200,
1008201,
1008202,
1008203,
1008204,
1008205,
1008206,
1008207,
1008208,
1008209,
1008210,
1008211,
1008212,
1008213,
1008214,
1008215,
1008216,
1008217,
1008218,
1008219,
1008220,
1008221,
1008222,
1008223,
1008224,
1008225,
1008226,
1008227,
1008228,
1008229,
1008230,
1008231,
1008232,
1008233,
1008234,
1008235,
1008236,
1008237,
1008238,
1008239,
1008240,
1008241,
1008242,
1008243,
1008244,
1008245,
1008246,
1008247,
1008248,
1008249,
1008250,
1008251,
1008252,
1008253,
1008254,
1008255,
1008256,
1008257,
1008258,
1008259,
1008260,
1008261,
1008262,
1008263,
1008264,
1008265,
1008266,
1008267,
1008268,
1008269,
1008270,
1008271,
1008272,
1008273,
1008274,
1008275,
1008276,
1008277,
1008278,
1008279,
1008280,
1008281,
1008282,
1008283,
1008284,
1008285,
1008286,
1008287,
1008288,
1008289,
1008290,
1008291,
1008292,
1008293,
1008294,
1008295,
1008296,
1008297,
1008298,
1008299,
1008300,
1008301,
1008302,
1008303,
1008304,
1008305,
1008306,
1008307,
1008308,
1008309,
1008310,
1008311,
1008312,
1008313,
1008314,
1008315,
1008316,
1008317,
1008318,
1008319,
1008320,
1008321,
1008322,
1008323,
1008324,
1008325,
1008326,
1008327,
1008328,
1008329,
1008330,
1008331,
1008332,
1008333,
1008334,
1008335,
1008336,
1008337,
1008338,
1008339,
1008340,
1008341,
1008342,
1008343,
1008344,
1008345,
1008346,
1008347,
1008348,
1008349,
1008350,
1008351,
1008352,
1008353,
1008354,
1008355,
1008356,
1008357,
1008358,
1008359,
1008360,
1008361,
1008362,
1008363,
1008364,
1008365,
1008366,
1008367,
1008368,
1008369,
1008370,
1008371,
1008372,
1008373,
1008374,
1008375,
1008376,
1008377,
1008378,
1008379,
1008380,
1008381,
1008382,
1008383,
1008384,
1008385,
1008386,
1008387,
1008388,
1008389,
1008390,
1008391,
1008392,
1008393,
1008394,
1008395,
1008396,
1008397,
1008398,
1008399,
1008400,
1008401,
1008402,
1008403,
1008404,
1008405,
1008406,
1008407,
1008408,
1008409,
1008410,
1008411,
1008412,
1008413,
1008414,
1008415,
1008416,
1008417,
1008418,
1008419,
1008420,
1008421,
1008422,
1008423,
1008424,
1008425,
1008426,
1008427,
1008428,
1008429,
1008430,
1008431,
1008432,
1008433,
1008434,
1008435,
1008436,
1008437,
1008438,
1008439,
1008440,
1008441,
1008442,
1008443,
1008444,
1008445,
1008446,
1008447,
1008448,
1008449,
1008450,
1008451,
1008452,
1008453,
1008454,
1008455,
1008456,
1008457,
1008458,
1008459,
1008460,
1008461,
1008462,
1008463,
1008464,
1008465,
1008466,
1008467,
1008468,
1008469,
1008470,
1008471,
1008472,
1008473,
1008474,
1008475,
1008476,
1008477,
1008478,
1008479,
1008480,
1008481,
1008482,
1008483,
1008484,
1008485,
1008486,
1008487,
1008488,
1008489,
1008490,
1008491,
1008492,
1008493,
1008494,
1008495,
1008496,
1008497,
1008498,
1008499,
1008500,
1008501,
1008502,
1008503,
1008504,
1008505,
1008506,
1008507,
1008508,
1008509,
1008510,
1008511,
1008512,
1008513,
1008514,
1008515,
1008516,
1008517,
1008518,
1008519,
1008520,
1008521,
1008522,
1008523,
1008524,
1008525,
1008526,
1008527,
1008528,
1008529,
1008530,
1008531,
1008532,
1008533,
1008534,
1008535,
1008536,
1008537,
1008538,
1008539,
1008540,
1008541,
1008542,
1008543,
1008544,
1008545,
1008546,
1008547,
1008548,
1008549,
1008550,
1008551,
1008552,
1008553,
1008554,
1008555,
1008556,
1008557,
1008558,
1008559,
1008560,
1008561,
1008562,
1008563,
1008564,
1008565,
1008566,
1008567,
1008568,
1008569,
1008570,
1008571,
1008572,
1008573,
1008574,
1008575,
1008576,
1008577,
1008578,
1008579,
1008580,
1008581,
1008582,
1008583,
1008584,
1008585,
1008586,
1008587,
1008588,
1008589,
1008590,
1008591,
1008592,
1008593,
1008594,
1008595,
1008596,
1008597,
1008598,
1008599,
1008600,
1008601,
1008602,
1008603,
1008604,
1008605,
1008606,
1008607,
1008608,
1008609,
1008610,
1008611,
1008612,
1008613,
1008614,
1008615,
1008616,
1008617,
1008618,
1008619,
1008620,
1008621,
1008622,
1008623,
1008624,
1008625,
1008626,
1008627,
1008628,
1008629,
1008630,
1008631,
1008632,
1008633,
1008634,
1008635,
1008636,
1008637,
1008638,
1008639,
1008640,
1008641,
1008642,
1008643,
1008644,
1008645,
1008646,
1008647,
1008648,
1008649,
1008650,
1008651,
1008652,
1008653,
1008654,
1008655,
1008656,
1008657,
1008658,
1008659,
1008660,
1008661,
1008662,
1008663,
1008664,
1008665,
1008666,
1008667,
1008668,
1008669,
1008670,
1008671,
1008672,
1008673,
1008674,
1008675,
1008676,
1008677,
1008678,
1008679,
1008680,
1008681,
1008682,
1008683,
1008684,
1008685,
1008686,
1008687,
1008688,
1008689,
1008690,
1008691,
1008692,
1008693,
1008694,
1008695,
1008696,
1008697,
1008698,
1008699,
1008700,
1008701,
1008702,
1008703,
1008704,
1008705,
1008706,
1008707,
1008708,
1008709,
1008710,
1008711,
1008712,
1008713,
1008714,
1008715,
1008716,
1008717,
1008718,
1008719,
1008720,
1008721,
1008722,
1008723,
1008724,
1008725,
1008726,
1008727,
1008728,
1008729,
1008730,
1008731,
1008732,
1008733,
1008734,
1008735,
1008736,
1008737,
1008738,
1008739,
1008740,
1008741,
1008742,
1008743,
1008744,
1008745,
1008746,
1008747,
